year,assignment,allocator,køn,alder,arbejdsmarked,uddannelse,type,total_N,total_n,cost,qty,weight
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2332.55681462141,35.8241949521323,0.0311053358239259
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,9540.86155787641,39.5195822454308,0.0311053358239259
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2499.98803307224,39.5195822454308,0.0311053358239259
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,9523.0383202785,39.3916449086162,0.0311053358239259
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2440.39018276762,39.3916449086162,0.0311053358239259
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,9323.48653611836,38.9625761531767,0.0311053358239259
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2340.33923411662,38.9625761531767,0.0311053358239259
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,9243.34921671018,37.8241949521323,0.0311053358239259
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2208.56155787641,37.8241949521323,0.0311053358239259
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,9165.37365535248,36.272410791993,0.0311053358239259
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2133.55273281114,36.272410791993,0.0311053358239259
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,8741.20580504787,34.7415143603133,0.0311053358239259
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,65+ år,Udenfor,Videregående Uddannelse,1,36939,1149,2077.65491731941,34.7415143603133,0.0311053358239259
-2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,16334.0732972973,53.8378378378378,0.0206923550137017
-2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,2663.805,53.8378378378378,0.0206923550137017
-1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,17573.380945946,61.6405405405406,0.0206923550137017
-1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,3002.59710810811,61.6405405405406,0.0206923550137017
0,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,17432.5247027027,69.2918918918919,0.0206923550137017
0,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,3056.604,69.2918918918919,0.0206923550137017
1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,15414.5594324324,62.8756756756757,0.0206923550137017
1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,2699.45759459459,62.8756756756757,0.0206923550137017
2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,12920.5464324324,55.6891891891892,0.0206923550137017
2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,2389.40008108108,55.6891891891892,0.0206923550137017
3,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,12357.4687297297,50.3486486486487,0.0206923550137017
3,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,2115.15186486487,50.3486486486487,0.0206923550137017
4,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,11349.6032432432,46.5162162162162,0.0206923550137017
4,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,1824.00518918919,46.5162162162162,0.0206923550137017
5,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,10048.949,42.4,0.0206923550137017
5,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,0,17881,370,1537.39616216216,42.4,0.0206923550137017
-2,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2332.98321428571,12.3,0.0191728293618187
-2,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1110.89464285714,12.3,0.0191728293618187
-1,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2286.85928571429,13.8357142857143,0.0191728293618187
-1,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1144.0025,13.8357142857143,0.0191728293618187
0,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2993.49285714286,16.9071428571429,0.0191728293618187
0,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1449.43785714286,16.9071428571429,0.0191728293618187
1,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2927.78571428571,15.7571428571429,0.0191728293618187
1,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1339.30714285714,15.7571428571429,0.0191728293618187
2,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2431.37214285714,14.6428571428571,0.0191728293618187
2,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1223.055,14.6428571428571,0.0191728293618187
3,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2665.72464285714,15.5428571428571,0.0191728293618187
3,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1308.73071428571,15.5428571428571,0.0191728293618187
4,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2696.42178571429,16.6,0.0191728293618187
4,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1239.98964285714,16.6,0.0191728293618187
5,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,2715.83464285714,17.15,0.0191728293618187
5,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,7302,140,1332.22357142857,17.15,0.0191728293618187
-2,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1942.89572695035,10.2056737588652,0.0268699380657456
-2,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,949.490815602837,10.2056737588652,0.0268699380657456
-1,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2086.02140070922,11.6223404255319,0.0268699380657456
-1,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1006.49865248227,11.6223404255319,0.0268699380657456
0,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2698.34216312057,14.2570921985816,0.0268699380657456
0,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1193.51072695035,14.2570921985816,0.0268699380657456
1,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2459.78962765958,12.2606382978723,0.0268699380657456
1,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1055.98590425532,12.2606382978723,0.0268699380657456
2,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2356.2399822695,12.1223404255319,0.0268699380657456
2,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1087.60425531915,12.1223404255319,0.0268699380657456
3,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2404.35292553192,12.7163120567376,0.0268699380657456
3,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1067.84069148936,12.7163120567376,0.0268699380657456
4,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2361.8210106383,13.145390070922,0.0268699380657456
4,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1080.63590425532,13.145390070922,0.0268699380657456
5,Psykiske lidelser_Moderat,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,2305.69774822695,13.7375886524823,0.0268699380657456
5,Psykiske lidelser_Moderat,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Aktiv,Faglært,1,20990,564,1115.33338652482,13.7375886524823,0.0268699380657456
-2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,4472.62222222222,19.8686868686869,0.00268009420937221
-2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,1551.78080808081,19.8686868686869,0.00268009420937221
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,5026.25101010101,23.8484848484849,0.00268009420937221
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,1720.66212121212,23.8484848484849,0.00268009420937221
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,7111.90858585859,27.7777777777778,0.00268009420937221
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,2133.38535353535,27.7777777777778,0.00268009420937221
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,6989.96919191919,26.8080808080808,0.00268009420937221
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,2139.11868686869,26.8080808080808,0.00268009420937221
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,8064.02787878788,27.6767676767677,0.00268009420937221
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,2102.39101010101,27.6767676767677,0.00268009420937221
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,7487.48585858586,27.7474747474747,0.00268009420937221
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,1965.56060606061,27.7474747474747,0.00268009420937221
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,7498.1398989899,28.7979797979798,0.00268009420937221
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,1908.21212121212,28.7979797979798,0.00268009420937221
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,8184.65050505051,29.3030303030303,0.00268009420937221
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,50-65 år,Inaktiv,Videregående Uddannelse,1,36939,99,1910.22777777778,29.3030303030303,0.00268009420937221
-2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,20520.1998569157,70.8712241653418,0.0351770035232929
-2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,3399.18219395867,70.8712241653418,0.0351770035232929
-1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,21617.2454213037,78.8219395866455,0.0351770035232929
-1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,3369.1827027027,78.8219395866455,0.0351770035232929
0,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,19632.0042607313,72.1494435612083,0.0351770035232929
0,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,2986.56693163752,72.1494435612083,0.0351770035232929
1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,10992.40354531,39.0365659777425,0.0351770035232929
1,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,1690.87976152623,39.0365659777425,0.0351770035232929
2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,7312.46076311606,30.5596184419714,0.0351770035232929
2,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,1290.88564387917,30.5596184419714,0.0351770035232929
3,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,5747.65457869634,25.456279809221,0.0351770035232929
3,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,1104.78284578696,25.456279809221,0.0351770035232929
4,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,4893.43492845787,20.7774244833068,0.0351770035232929
4,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,1022.20125596184,20.7774244833068,0.0351770035232929
5,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Offentlig andel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,4406.59290937997,18.8473767885533,0.0351770035232929
5,Andre lidelser_Nedre luftvejsinfektioner,Receptpligtig medicin_Patientandel,Kvinde,50-65 år,Udenfor,Faglært,0,17881,629,882.921367249603,18.8473767885533,0.0351770035232929
-2,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,8581.20545454546,19.8,0.0139837280255702
-2,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1422.86646753247,19.8,0.0139837280255702
-1,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,9077.8085974026,20.0961038961039,0.0139837280255702
-1,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1539.80215584416,20.0961038961039,0.0139837280255702
0,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,8756.02241558442,23.1922077922078,0.0139837280255702
0,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1710.7232987013,23.1922077922078,0.0139837280255702
1,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,7844.8545974026,22.238961038961,0.0139837280255702
1,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1646.59335064935,22.238961038961,0.0139837280255702
2,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,7567.27571428572,22.1896103896104,0.0139837280255702
2,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1742.58457142857,22.1896103896104,0.0139837280255702
3,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,7295.7192987013,23.0441558441558,0.0139837280255702
3,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1758.00394805195,23.0441558441558,0.0139837280255702
4,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,6717.24805194805,22.0727272727273,0.0139837280255702
4,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1654.56916883117,22.0727272727273,0.0139837280255702
5,Andre lidelser_Astma,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,6014.26501298701,21.4181818181818,0.0139837280255702
5,Andre lidelser_Astma,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,27532,385,1567.63142857143,21.4181818181818,0.0139837280255702
-2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,13176.6612532637,34.6135770234987,0.010368445274642
-2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,1810.1309921671,34.6135770234987,0.010368445274642
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,14183.0978590078,39.3368146214099,0.010368445274642
-1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2010.44091383812,39.3368146214099,0.010368445274642
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,15075.7235509138,44.8563968668407,0.010368445274642
0,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2164.19702349869,44.8563968668407,0.010368445274642
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,15095.9078067885,46.5639686684073,0.010368445274642
1,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2165.2974151436,46.5639686684073,0.010368445274642
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,14630.9667885118,46.8720626631854,0.010368445274642
2,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2088.93493472585,46.8720626631854,0.010368445274642
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,13710.3861357702,49.6605744125326,0.010368445274642
3,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2252.46762402089,49.6605744125326,0.010368445274642
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,13876.4133420366,51.3942558746736,0.010368445274642
4,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2272.64603133159,51.3942558746736,0.010368445274642
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Offentlig andel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,13978.4253785901,53.5039164490862,0.010368445274642
5,Diabetes II_Uden komplikationer,Receptpligtig medicin_Patientandel,Mand,18-49 år,Udenfor,Ufaglært,1,36939,383,2260.36187989556,53.5039164490862,0.010368445274642
-2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,4727.0298579235,23.1530054644809,0.0996949226410983
-2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1205.63732240437,23.1530054644809,0.0996949226410983
-1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,5146.36490710382,26.8360655737705,0.0996949226410983
-1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1273.76656830601,26.8360655737705,0.0996949226410983
0,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,5470.85904918033,30.6032786885246,0.0996949226410983
0,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1243.19384699454,30.6032786885246,0.0996949226410983
1,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,4961.76173770492,28.9311475409836,0.0996949226410983
1,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1111.76989071038,28.9311475409836,0.0996949226410983
2,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,4340.4406010929,26.6098360655738,0.0996949226410983
2,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1042.35796721311,26.6098360655738,0.0996949226410983
3,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,3957.50604371585,25.744262295082,0.0996949226410983
3,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1005.20521311475,25.744262295082,0.0996949226410983
4,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,3674.53427322404,24.7071038251366,0.0996949226410983
4,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,1001.07531147541,24.7071038251366,0.0996949226410983
5,Cancer_Tarm,Receptpligtig medicin_Offentlig andel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,3337.41161748634,23.8765027322404,0.0996949226410983
5,Cancer_Tarm,Receptpligtig medicin_Patientandel,Kvinde,65+ år,Udenfor,Ufaglært,0,9178,915,939.328797814208,23.8765027322404,0.0996949226410983
-2,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,6754.56941176471,27.0882352941177,0.0186250342371953
-2,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,1762.03375,27.0882352941177,0.0186250342371953
-1,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,7023.415,31.6544117647059,0.0186250342371953
-1,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,1841.83411764706,31.6544117647059,0.0186250342371953
0,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,7929.77808823529,38.1397058823529,0.0186250342371953
0,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,2238.02595588235,38.1397058823529,0.0186250342371953
1,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,7499.86889705882,37.3970588235294,0.0186250342371953
1,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,1975.78088235294,37.3970588235294,0.0186250342371953
2,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,6366.51830882353,38.1397058823529,0.0186250342371953
2,Psykiske lidelser_Depression,Receptpligtig medicin_Patientandel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,1736.20191176471,38.1397058823529,0.0186250342371953
3,Psykiske lidelser_Depression,Receptpligtig medicin_Offentlig andel,Mand,50-65 år,Udenfor,Ufaglært,1,7302,136,6548.12080882353,43.6985294117647,0.0186250342371953
